question,ground_truth,prediction,reasoning
Kalimat yang efektif dan ditulis dengan ejaan yang benar adalah ...,D,A,"Jawaban Akhir: A

Anak perlu dididik dengan benar agar tumbuh menjadi anak yang kreatifnya tinggi. Pilihan jawaban ini menggunakan kalimat efektif karena menyampaikan ide utamanya dengan jelas dan lugas. Selain itu, penggunaan kata-katanya juga sesuai dengan aturan ejaan Bahasa Indonesia yang baik dan benar. 

Pada pilihan jawaban lainnya:

- B tidak menggunakan kalimat efektif karena terlalu banyak mengulang kata 'intelegensi' tanpa memberi penekanan pada ide utama.
- C tidak menggunakan kalimat efektif karena terdapat kesalahan penggunaan kata 'konsekuensi', yang seharusnya diganti dengan 'konsekwensinya'.
- D tidak menggunakan kalimat efektif karena tidak ada ide utama yang disampaikan dengan jelas.
- E tidak menggunakan kalimat efektif karena tidak ada ide utama yang disampaikan dengan jelas. Selain itu, pemakaian istilah 'makalah singkat' kurang tepat karena lebih cocok jika dikatakan sebagai 'kertas kerja'.

Oleh karena itu, jawaban yang paling tepat dari pertanyaan tersebut adalah A. Anak perlu dididik dengan benar agar tumbuh menjadi anak yang kreatifnya tinggi."
Kalimat yang baku adalah ______,A,A,"Kalimat yang baku adalah kalimat yang menggunakan ejaan, tata bahasa, dan struktur yang benar sesuai dengan aturan Bahasa Indonesia. 

Di antara semua pilihan yang diberikan, hanya satu yang dapat dikategorikan sebagai kalimat baku yaitu:

- A. Pemeriksaan terhadap barang bukti membuktikan bahwa tersangka bersalah.

Alasannya adalah karena kalimat tersebut menggunakan kata-kata baku seperti ""pemeriksaan"", ""barang bukti"", ""tersangka"", dan ""bersalah"". Selain itu, kalimat tersebut juga menggunakan pola kalimat yang baku, yaitu subjek-objek-verba."
"Dibawah ini hikmah yang dimiliki oleh orang yang beriman kepada kitab-kitab Allah, kecuali ...",E,E,"Hikmah dari memiliki iman terhadap kitab-kitab Allah antara lain hidupnya menjadi lebih tertata, keimanan seseorang akan semakin meningkat, ketakwaaannya juga akan terjaga sehingga membuatnya bersikap optimis. Namun, hati orang yang beriman tidak akan pernah merasa resah dan gelisah.

Jadi, jawaban akhir untuk pertanyaan tersebut adalah:

E. Hatinya menjadi resah gelisah"
"Berikut ini adalah wanita yang haram dinikahi, kecuali ...",E,A,"Jawaban Akhir: A. Saudara perempuan istri.

Saudara perempuan istri termasuk dalam larangan pernikahan karena ia merupakan saudara ipar. Menurut ajaran Islam, seseorang dilarang menikah dengan saudara iparnya sendiri maupun saudara ipar pasangannya. Larangan ini didasarkan pada firman Allah SWT dalam Surat An-Nisa ayat 23:

وَلَا تُحِرْ مُحْرِمًا أَوْ يَسْخُرْ لِفُرُوجِ الْمَعْرُوفِ وَاتَّقِ اللَّهَ إِنَّ اللَّهَ شَدِيدُ الْعِقَابِ

Terjemahan: Dan janganlah kamu menghampiri (untuk kawin) perempuan-perempuan yang sedang disucikan, yakni perempuan yang dalam masa ihram; dan janganlah kamu menghampiri mereka sesudah turun azab (menimpa mereka).

Selain itu, terdapat hadits Nabi Muhammad SAW yang melarang pernikahan antara laki-laki Muslim dengan perempuan musyrik, termasuk saudari iparnya. Hadits tersebut diriwayatkan oleh Bukhari dan Muslim sebagai berikut:

لا ينكح المسلم زوجة اليهود ولا النصارى، ولا ينكح السيدة مريم، ولا ينكح أخت النبي محمد صلى الله عليه وسلم، ولا ينكح أختك أو أختي، ولا ينكح أخت أبي جهل، ولا ينكح أخت أبي هريرة، ولا ينكح أخت عبد الله بن الزبير"
Berikut ini yang merupakan mukjizat nabi Musa A.S. adalah ...,D,A,"Mukjizat Nabi Musa AS yang terdapat pada pilihan jawaban tersebut antara lain:

1. Dari sela-sela jarinya dapat mengeluarkan air.
2. Dibakar tidak hangus.

Alasannya adalah sebagai berikut:

- Mukjizat tongkat menjadi ular dan tangannya yang keluar air dari sela-sela jari hanya diceritakan sekali saja, yaitu ketika Nabi Musa AS meminta air kepada Tuhan saat sedang bersama kaumnya di tepi Sungai Nil. Namun, mukjizat dibakarnya tongkat tetapi tidak hangus serta adanya air keluar dari sela-sela jarinya lebih sering disebutkan sehingga bisa dikatakan bahwa mukjizat tongkat menjadi ular dan tangan yang keluar air dari sela-sela jarinya bukanlah termasuk mukjizat utama Nabi Musa AS.

- Mukjizat tongkat yang dapat membelah lautan, burung dari tanah liat, dan memahami bahasa binatang tidak ada pada daftar pilihan jawaban. Jadi, jawaban akhirnya adalah:

   Jawaban Akhir: A. Dari sela-sela jarinya dapat mengeluarkan air; B. Dibakar tidak hangus."
Suhuf berarti sahifah yang artinya adalah...,D,D,"Suhuf berarti sahifah yang artinya adalah lembaran-lembaran tulisan suci dari Tuhan yang diturunkan kepada para Nabi dan Rasul-Nya sebagai petunjuk bagi umat manusia.

Jadi, jawaban akhirnya adalah:

D. Lembaran wahyu Allah"
"Dibawah ini adalah perbuatan sunah pada waktu melaksanakan pemakaman jenazah, kecuali ...",A,A,"Jawaban Akhir: A. Penguburan jenazah sebaiknya jangan segera dilaksanakan.

Alasannya adalah bahwa penguburan jenazah tidak boleh terlalu cepat karena dapat menyebabkan penumpukan mayat di pemakaman dan mengganggu proses pemakaman lainnya. Selain itu, jika cuaca buruk seperti hujan lebat, penguburan jenazah yang terburu-buru dapat merusak kualitas penguburan. Oleh karena itu, disarankan untuk menunda penguburan jenazah sampai kondisi cuaca memungkinkan dan semua persiapan telah dilakukan dengan benar."
Arti kata syaja’ah adalah ...,A,A,"Syaja'ah memiliki arti 'berani'. Syaja'ah merupakan salah satu dari sifat-sifat mulia yang disebutkan dalam Alquran. Seseorang dikatakan berani ketika ia mampu menghadapi tantangan, rintangan, dan hambatan dengan sikap mental positif serta keyakinan kuat pada dirinya sendiri maupun Tuhan.

Di antara beberapa pilihan jawaban yang diberikan, hanya pilihan A, yaitu 'berani', yang tepat mencerminkan makna syaja'ah. Pilihan lainnya seperti takut (pilihan B), pengecut (pilihan C), bohong (pilihan D), dan jujur (pilihan E) tidak sesuai dengan pengertian syaja'ah sebagai bentuk keberanian."
"Jasa penitipan uang, barang, deposito, maupun surat disebut ...",E,E,"Jawaban Akhir: E.

Penjelasannya sebagai berikut:

- A. Mudharabah: Ini adalah bentuk kerjasama antara dua orang atau lebih dimana salah satu dari mereka menjadi pengelola modal (shahibul maal) dan lainnya menjadi mitra usaha (mudharib).

- B. Musyarakah: Bentuk kerjasama antara dua orang atau lebih dimana masing-masing pihak memberikan kontribusi dana/modal dan bersama-sama mengelolanya.

- C. Qardhul Hasan: Pinjaman yang diberikan oleh lembaga keuangan syariah kepada nasabah tanpa imbalan atau riba.

- D. Murabahah: Transaksi jual beli suatu barang dengan harga perolehan ditambah margin keuntungan yang disepakati.

- E. Wadi’ah: Penitipan barang/uang/surat dengan ketentuan bahwa yang bertugas tidak boleh menggunakannya selain tujuan utamanya yaitu penyimpanan saja.

Di sini, E. Wadi’ah merupakan jawaban terbaik karena sesuai dengan definisi jasa penitipan uang, barang, deposito, maupun surat seperti yang telah dipaparkan pada bagian awal pertanyaan. Pada dasarnya, Wadi’ah adalah transaksi pinjam meminjam yang dilakukan atas dasar kepercayaan, sehingga pemilik barang dapat mempercayakan barang miliknya kepada pihak lain untuk disimpan dan digunakan sebagaimana mestinya tanpa adanya tambahan biaya apapun."
"Allah memiliki sifat Al Matin, yang tercantum dalam surat ...",E,A,"Jawaban: A. Al Hadid ayat 3.

Al-Matin merupakan salah satu dari Asmaul Husna, yaitu nama-nama indah yang dimiliki oleh Allah SWT. Sifat Al-Matin artinya Maha Kukuh dan Maha Berdiri Sendiri. Surat Al-Hadid ayat 3 menyebutkan bahwa Allah Swt menciptakan segala sesuatu dengan ukuran dan kadar tertentu, serta memberi rezeki kepada hamba-Nya sesuai dengan ketetapan yang telah ditentukan. Ayat ini juga mengandung makna bahwa Allah Swt tidak membutuhkan apapun selain diri-Nya sendiri, sehingga Dia Mahakuasa atas segala sesuatu. Oleh karena itu, dapat disimpulkan bahwa pilihan jawaban A, yaitu Al-Hadid ayat 3, adalah jawaban yang tepat untuk pertanyaan tersebut."
"Berikut ini yang termasuk perilaku orang yang beriman kepada kitab suci yang diturunkan Allah SWT, kepada para Nabi-Nya adalah",B,D,"Jawaban Akhir: D.

Alasan dari pemilihan jawaban tersebut adalah karena:

- Pilihan A tidak mencerminkan perilaku orang yang beriman kepada kitab suci yang diturunkan oleh Allah SWT.
- Pilihan B menggambarkan sikap selektif terhadap kitab suci, bukan keyakinan pada keseluruhan kitab suci.
- Pilihan C juga bersikap selektif terhadap kitab suci, hanya meyakini satu kitab suci saja.
- Pilihan E lebih condong pada proses seleksi dan pengamalan, tanpa menyebutkan keyakinan pada keseluruhan kitab suci.

Sementara itu, pilihan D merupakan jawaban yang tepat karena menggambarkan keyakinan seseorang akan adanya beberapa kitab suci yang diturunkan oleh Allah SWT, serta menjalankan ajarannya sesuai dengan keyakinan mereka. Ini mencerminkan perilaku orang yang beriman kepada kitab suci yang diturunkan oleh Allah SWT."
Harapan seorang guru terhadap murid-muridnya adalah ...,E,,"Harapan seorang guru terhadap murid-muridnya adalah agar mereka memiliki ilmu yang bermanfaat dan selalu bermanfaat bagi orang lain.

Alasannya adalah bahwa harapan seorang guru adalah untuk melihat para siswanya tumbuh dan berhasil dalam hidup mereka. Pendidikan merupakan salah satu cara untuk membantu seseorang mengembangkan pengetahuan, keterampilan, dan wawasan yang diperlukan untuk mencapai kesuksesan. Oleh karena itu, tujuan utama dari pendidikan adalah untuk memberikan manfaat kepada peserta didik sehingga mereka dapat mandiri, produktif, dan berkontribusi positif pada lingkungan sosialnya. Jika para siswa mendapatkan ilmu yang berguna dan belajar bagaimana menggunakan pengetahuan tersebut untuk kebaikan diri sendiri maupun orang-orang di sekitarnya, maka mereka akan lebih siap untuk menghadapi tantangan masa depan dan membuat dampak positif dalam kehidupan mereka."
Seorang pengendara sepeda motor yang menerobos lampu merah merupakan salah satu bentuk …. Sebagai warga negara.,D,A,"Jawaban Akhir: A. pelaksanaan hak

Alasannya adalah bahwa sebagai warga negara, seseorang memiliki hak untuk melakukan aktivitasnya sesuai dengan aturan hukum yang berlaku. Namun, jika mereka melanggar peraturan lalu lintas seperti menerobos lampu merah, itu menjadi tanggung jawab mereka untuk mematuhi aturan tersebut. Jadi, meskipun mereka memiliki hak untuk melakukan aktivitasnya, mereka juga harus bertanggung jawab atas tindakan mereka dan memastikan bahwa mereka tidak melanggar hak orang lain atau membahayakan keselamatan publik. Oleh karena itu, jawaban terbaik dari pertanyaan ini adalah A. pelaksanaan hak."
"Negara Indonesia pernah menerapkan bentuk negara serikat, yaitu pada....",D,D,"Jawaban Akhir: D.

Indonesia pernah menerapkan bentuk negara serikat, yaitu pada masa berlakunya Konstitusi RIS (Republik Indonesia Serikat). Pada tahun 1949, setelah pengakuan kedaulatan RI oleh Belanda, Indonesia menerapkan Konstitusi RIS sebagai konstitusi negara. Konstitusi ini mengatur bahwa negara Indonesia terdiri dari beberapa negara bagian, termasuk Republik Indonesia Serikat (RIS) itu sendiri. Namun, pada tahun 1950, RIS dibubarkan dan diganti menjadi Republik Indonesia. Jadi, jawaban yang tepat untuk pertanyaan tersebut adalah D. pada masa berlakunya Konstitusi RIS."
Berikut ini yang tidak termasuk asas-asas berdirinya PBB yaitu ....,E,A,"Jawaban Akhir: A. tidak ikut campur urusan rumah tangga negara mana pun.

Asas-asas berdirinya Perserikatan Bangsa-Bangsa (PBB) meliputi beberapa hal penting seperti tujuan organisasi, keanggotaan, hubungan internasional, serta operasionalnya. Asas 'tidak ikut campur' atau 'no intervention' merupakan salah satu dari sekian banyak asas tersebut.

Asas ini menyatakan bahwa PBB tidak akan mencampuri urusan domestik suatu negara, sehingga mendorong negara-negara anggotanya untuk menyelesaikan permasalahan mereka sendiri tanpa intervensi dari badan dunia ini. Meskipun demikian, asas ini bukan bagian dari asas-asas berdirinya PBB karena sudah menjadi kesepakatan bersama oleh para pendirinya. Sebaliknya, asas 'no intervention' justru telah disepakati sebagai salah satu aturan internal PBB agar dapat berfungsi dengan efektif dan menghindari bentrokan kepentingan antarnegara anggota."
Salah satu contoh nilai praksis sila keempat Pancasila dalam penerapan kebijakan pemerintahan NKRI adalah ….,E,E,"Jawaban Akhir: E. Melakukan musyawarah dalam mengambil kebijakan negara.

Alasan: Sila Keempat Pancasila menyebutkan tentang ""Kerakyatan yang dipimpin oleh hikmat kebijaksanaan dalam permusyawaratan/perwakilan"". Ini artinya, nilai-nilai kerakyatan, permusyawaratan, serta gotong royong menjadi dasar utama dalam pengambilan keputusan dan pembangunan di negara kita. Oleh karena itu, melakukan musyawarah dalam mengambil kebijakan negara merupakan salah satu contoh dari implementasi nilai-nilai tersebut. Pilihan-pilihan lainnya seperti A, B, C, dan D tidak sepenuhnya mencerminkan nilai-nilai yang terkandung dalam Sila Keempat Pancasila. Misalnya, penetapan hari besar nasional bukanlah bentuk pengamalan demokrasi, penambahan subsidi gas elpiji hanya memberi dampak positif jangka pendek tanpa memperhatikan aspek-aspek lainnya, penurunan iuran BPJS juga bersifat sementara, sedangkan mengambil keputusan berdasarkan kelompok tertentu dapat merugikan hak-hak orang lain yang tidak termasuk dalam kelompok tersebut. Jadi, jawaban yang tepat adalah E, yaitu melakukan musyawarah dalam mengambil kebijakan negara."
"Dalam masyarakat demokratis, keberadaan pers menjadi sarana utama dalam meneruskan atau menyambungkan aspirasi masyarakat kepada pemerintah. Hal ini mengandung arti bahwa peran pers adalah ....",C,C,"Jawaban Akhir: C. Sarana komunikasi politik.

Peran pers dalam masyarakat demokratis adalah sebagai sarana komunikasi politik. Pers merupakan salah satu elemen penting dalam proses demokrasi karena bertugas untuk memastikan transparansi dan akuntabilitas pemerintah. Melalui media massa, masyarakat dapat mengetahui informasi tentang kebijakan-kebijakan pemerintah, sehingga mereka bisa memberikan masukan atau kritik jika dirasa perlu. Oleh karena itu, pers sering disebut sebagai 'pilar keempat' demokrasi, bersama dengan eksekutif, legislatif, dan yudikatif. Pilihan jawaban lainnya tidak sepenuhnya tepat karena hanya mencerminkan aspek tertentu dari peran pers dalam masyarakat demokratis tanpa melihat keseluruhan gambaran."
"Issu kebhinnekaan mencuat disaat terjadinya pemilukada serentak, kita sebagai bangsa harus menerima kenyataan terhadap adanya keberagaman, namun semangat persatuan dan kesatuan harus menjadi prioritas utama. Pernyataan ini memiliki semangat sesuai dengan ….",A,A,"Jawaban Akhir: A. Pokok Pikiran Pertama

Alasannya adalah karena pernyataan tersebut mengutamakan semangat persatuan dan kesatuan di atas keberagaman, sehingga lebih dekat dengan pokok pikiran pertama yang menekankan pada pentingnya memprioritaskan semangat nasionalisme dan toleransi antar warga negara. Sementara itu, pokok pikiran kedua hingga keempat tidak sepenuhnya relevan dengan konteks pernyataan tentang isu kebhinekaan dan semangat persatuan-kesatuan."
"Cermati beberapa pernyataan berikut!
(1) Mengerjakan dan mengumpulkan pekerjaan rumah
(2) Belajar secara rutin
(3) Tidak terlambat ke sekolah
Hal-hal tersebut merupakan bentuk upaya pencegahan …. Warga negara.",D,B,"Jawaban Akhir: B. pelaksanaan kewajiban. 

Mengerjakan dan mengumpulkan pekerjaan rumah, belajar secara rutin, dan tidak terlambat ke sekolah adalah contoh-contoh dari perilaku warga negara yang bertanggung jawab. Perilaku-perilaku ini merupakan tindakan-tindakan positif yang dilakukan oleh individu sebagai bagian dari kewajibannya sebagai warga negara. Oleh karena itu, jawaban yang tepat untuk pertanyaan ini adalah B. pelaksanaan kewajiban."
Ancaman terhadap Negara di bidang budaya dapat terjadi karena adanya:,E,E,"Ancaman terhadap Negara di bidang budaya dapat terjadi karena beberapa faktor, seperti keberagaman budaya yang diakui dan dihormati, kerja sama budaya dengan negara lain, pendidikan yang mencerdaskan kebudayaan, pelestarian warisan budaya, serta pengaruh budaya asing yang merusak identitas budaya Indonesia.

Namun, dari semua opsi tersebut, opsi E yaitu 'pengaruh budaya asing yang merusak identitas budaya Indonesia' merupakan ancaman utama bagi negara di bidang budaya. Alasannya adalah sebagai berikut:

1. Budaya asing sering kali lebih dominan dan mudah diterima oleh masyarakat dibandingkan budaya lokal.
2. Pengaruh budaya asing yang kuat dapat mengurangi rasa cinta dan apresiasi masyarakat terhadap budaya sendiri.
3. Identitas nasional suatu bangsa dapat terancam jika generasi muda tidak memiliki pemahaman yang mendalam tentang nilai-nilai budaya mereka sendiri.
4. Ketidakmampuan untuk membedakan antara pengaruh positif dan negatif dari budaya asing juga dapat menyebabkan hilangnya jati diri bangsa.

Oleh karena itu, jawaban akhir untuk pertanyaan tersebut adalah E. pengaruh budaya asing yang merusak identitas budaya Indonesia."
Salah satu bentuk pembagian kekuasaan secara vertikal adalah pelimpahan wewenang dari pemerintah pusat kepada pemerintahan daerah provinsi. Pemerintahan daerah provinsi dilaksanakan oleh ....,A,A,"Gubernur dan Wakil Gubernur.

Alasannya adalah bahwa pada pilihan A, terdapat tambahan ""DPRD Provinsi"", sedangkan pada pilihan lainnya tidak ada. Sehingga, hanya Gubernur dan Wakil Gubernur saja yang merupakan bagian dari struktur organisasi pemerintahan daerah provinsi."
"ASEAN merupakan organisasi kawasan Asia Tenggara, merupakan bentuk kerja sama....",E,A,"ASEAN (Association of Southeast Asian Nations) adalah sebuah organisasi antar-pemerintahan yang terdiri dari 10 negara di kawasan Asia Tenggara. Tujuan utamanya adalah memperkuat kerjasama ekonomi, politik, sosial budaya, dan keamanan di antara anggotanya.

Dari opsi-opsi yang diberikan:

A. Multilateral - Organisasi internasional yang melibatkan lebih dari dua negara atau entitas.
B. Bilateral - Hubungan antara dua negara atau entitas tanpa melibatkan pihak ketiga.
C. Unilateral - Kebijakan atau tindakan yang dilakukan oleh satu pihak saja tanpa melibatkan pihak lainnya.
D. Racial - Berhubungan dengan ras atau etnis tertentu.
E. Regional - Menyeluruh pada wilayah geografis tertentu.

Karena tujuan ASEAN adalah memperkuat kerjasama antar-negara di kawasan Asia Tenggara, maka jenis kerjasama yang tepat untuk organisasi seperti itu adalah 'multilateral'. Jadi, jawaban akhirnya adalah A. Multilateral."
